group,event_id,feature,row_count,count,missing_count,missing_rate,mean,median,std,min,p01,p05,p25,p75,p95,p99,max,abnormal_note
EVT_2022_positive,mixed,rainfall_3h,7153,7153,0,0.0,181.75334947771853,192.65774443676656,66.64958110412367,39.56563687495241,46.751261862706244,60.46425018018203,145.19832821416054,219.8565079000886,299.6969388512955,334.7743632036199,344.06578800759274,ok
EVT_2022_positive,mixed,rainfall_6h,7153,7153,0,0.0,228.06167091245075,244.1550905339711,81.98403545364144,66.50320201649717,68.54324354745903,78.45787238622779,184.95971654258705,270.3227827800339,373.7307199824583,413.0318493691156,422.7937134909292,ok
EVT_2022_positive,mixed,rainfall_24h,7153,7153,0,0.0,347.92379210357336,370.9883337873311,105.93256940796249,117.93891723839604,124.95782435977333,139.87091559785523,297.36147601968054,396.42088680649914,530.758227912055,578.0207420234509,589.2304119345854,ok
EVT_2022_positive,mixed,max_hourly_intensity,7153,7153,0,0.0,90.75770728088713,91.28996594428187,29.0508327696305,24.405058289341834,26.650520154497013,37.471516022349064,78.4707360958119,108.91092623150651,143.4352285860848,156.1369959175519,158.87200409987128,ok
EVT_2022_positive,mixed,cumulative_rainfall_mm,7153,7153,0,0.0,500.26825554372596,519.693558245033,111.7755384211385,267.0950770900828,278.8239866246254,290.2812721700226,444.14693433861146,544.7902134529097,709.5455604027105,764.913921583955,777.4238686766979,ok
EVT_2022_positive,mixed,elevation,7153,7153,0,0.0,38.13122512176623,24.44600486755371,46.565510733674955,7.105833530426025,8.93323413848877,10.767514419555663,16.060476303100586,40.13732147216797,103.43816223144513,278.3944091796871,455.81744384765625,ok
EVT_2022_positive,mixed,slope,7153,7153,0,0.0,3.1236920011507876,1.7553133780313162,4.345321977395154,0.00324927606978645,0.04331359981341667,0.13251534398482437,0.6253672392776757,4.0261383665844095,10.405473301531275,19.780340579276306,65.52372856457066,ok
EVT_2022_positive,mixed,relative_elev,7153,7153,0,0.0,-2.0968905943075233,-2.470658940717197,16.077053158882745,-46.73311318641842,-29.37940056919067,-18.165381767335994,-6.733149489095403,0.018592779301398465,10.540433543181651,56.81511426689209,257.260004185448,ok
EVT_2022_positive,mixed,distance_to_stream,7153,7153,0,0.0,767.7724543762506,701.5062173618685,516.1174096008457,0.0,13.094123209873798,78.02474521905438,348.46312029303715,1095.6753116690647,1730.1571075182692,2175.077560876951,2730.044925729848,ok
EVT_2022_positive,mixed,flood_overlap_ratio,7153,7153,0,0.0,0.16231769018730585,0.046574499795093996,0.24522208012979158,1.1674562578752519e-09,6.105294646793884e-05,0.0015772831319873692,0.018160989824809216,0.19656972465191097,0.8040915002815441,1.0,1.0,ok
EVT_2022_positive,mixed,flood_overlap_area,7153,7153,0,0.0,1314.7732905171777,377.25344834026134,1986.298849051312,9.45639568878954e-06,0.49452886639030463,12.77599336909769,147.10401758095466,1592.2147696804789,6513.141152280507,8100.0,8100.0,ok
overall_TP_v6,mixed,rainfall_total,4994,4994,0,0.0,534.6807277125503,530.7705815788925,80.92785360042701,89.68288890253955,403.18338734506807,433.53305687659883,486.6406661128005,563.4630444429788,715.6950963221744,766.1227428228729,777.4238686766979,ok
overall_TP_v6,mixed,rainfall_3h,4994,4994,0,0.0,202.20324269744077,201.34054286991778,47.66942359264407,85.34327809524491,95.47447297115326,131.13951189496856,171.80055382545285,222.36536423421487,303.2954563301408,335.74376108950617,344.06578800759274,ok
overall_TP_v6,mixed,rainfall_6h,4994,4994,0,0.0,254.1155534798627,252.24736568162842,56.25739016466004,89.41597483876447,155.0206362625016,174.11888714561968,219.46480012910143,275.54815973963883,378.06458099346236,414.0652274744589,422.7937134909292,ok
overall_TP_v6,mixed,rainfall_24h,4994,4994,0,0.0,381.8911281863319,381.17786608612477,71.06231023223225,89.68288890253956,247.24870393142842,282.00245790396156,338.4832814402432,405.86348601855286,534.6386557837579,579.1945940177114,589.2304119345854,ok
overall_TP_v6,mixed,max_hourly_intensity,4994,4994,0,0.0,99.7467422531954,95.45757624075017,21.001716110690566,53.18070838109284,61.87188504053289,72.50483460414281,84.19989887661777,112.03861297637786,144.67303106545236,156.44105342442762,158.87200409987128,ok
